Nueva AT,vs,Colleyville NL,TOC 2017,Quarters,https://www.youtube.com/watch?v=4ZmhTZ5kOvA,Popular Vote vs Electoral College
Mission San Jose KC ,vs,Nueva MS,TOC 2017,Octos,https://www.youtube.com/watch?v=3K0i8Sp-90g,Popular Vote vs Electoral College
Green Valley BP,vs,Presentation KM,TOC 2017,Runoff,https://www.youtube.com/watch?v=V6iAtadMaOM,Popular Vote vs Electoral College
Newton South DS,vs,Mission San Jose KC,TOC 2017,Runoff,https://www.youtube.com/watch?v=xFZOCu3yzw4,Popular Vote vs Electoral College
,,,,,,
?,vs,?,Hawaii State 2017,,https://www.youtube.com/watch?v=1F_rJ09xtdk,Popular Vote vs Electoral College
?,vs,?,Hawaii State 2017,,https://www.youtube.com/watch?v=4k3bnD72ILc,Popular Vote vs Electoral College
,,,,,,
Watertown,vs,O'Gorman,South Dakota 2017,Finals,https://www.youtube.com/watch?v=jOTKr7BbjLA,Lifting Cuba Embargo
,,,,,,
Millburn CY,vs,Ardrey Kell HX,Harvard 2017,Finals,https://www.youtube.com/watch?v=CEEdu1kQl58,Lifting Cuba Embargo
,,,,,,
Mission San Jose KW,vs,Harker XR,Golden Desert 2017,Finals,https://www.youtube.com/watch?v=fg7W956T__Q,Lifting Cuba Embargo
Nueva CP,vs,Mission San Jose KW,Golden Desert 2017,Octos,https://www.youtube.com/watch?v=gfFjF9jMYK4,Lifting Cuba Embargo
,,,,,,
Kempner SS,vs,Clements LJ,University of Houston 2017,Quarters,https://www.youtube.com/watch?v=xM2simGjs4s,Military Spending
,,,,,,
Nueva MS,vs,Green Valley BP,ASU 2017,Finals,https://www.youtube.com/watch?v=t5FEHpSxWvE,Military Spending
,,,,,,
Stuyvesant JP,vs,Ardrey Kell KW,Glenbrooks 2016,Semis,https://www.youtube.com/watch?v=mp8JDZIUOBc&t=22s,IOT
Mission San Jose KW,vs,Ardrey Kell KW,Glenbrooks 2016,Quarters,https://www.youtube.com/watch?v=v5R3ogcNRFA,IOT
Colleyville NL,vs,Ardrey Kell KW,Glenbrooks 2016,Octos,https://www.youtube.com/watch?v=0i8LzfwpQ7A,IOT
James Madison Memorial VY,vs,Ardrey Kell KW,Glenbrooks 2016,Dubs,https://www.youtube.com/watch?v=Rab3-a25aSU,IOT
Mission San Jose KC ,vs,Millburn CY,Glenbrooks 2016,R5,https://www.youtube.com/watch?v=pv-s15xLFNk,IOT
,,,,,,
Hawken EL,vs,Mission San Jose KC,Apple Valley 2016,Octos,https://www.youtube.com/watch?v=XDjBsk8CKVU,IOT
,,,,,,
Mission San Jose KC ,vs,Presentation KM,University of the Pacific 2016,Semis,https://www.youtube.com/watch?v=0N0deH6GOH4,Probable Cause for School Searches
,,,,,,
American Heritage PP,vs,Durham LP,Blue Key 2016,Quarters,https://www.youtube.com/watch?v=aQ5E-BXZ-Yc&t=903s,IOT
,,,,,,
Ft Lauderdale SH,vs,Ardrey Kell KW,Wake Forest 2016,Finals,https://www.youtube.com/watch?v=igMl9DRxEmQ,Probable Cause for School Searches
,,,,,,
Acton Boxborough AJ,vs,Regis MZ,Manchester 2016,Quarters,https://www.youtube.com/watch?v=VMgxMHgntcI&t=2s,Probable Cause for School Searches
,,,,,,
Nueva MS,vs,Ardrey Kell KH,Bronx 2016,Semis,https://www.youtube.com/watch?v=pyk3_okyOoU,Probable Cause for School Searches
,,,,,,
Demo EW,vs,Demo WK,Champion Briefs Demo 2016,Demo,https://www.youtube.com/watch?v=K17JD_8O0MI&list=PLN2r6nY_KsOUb2zHi73AmpwLG21WxKLeQ,Probable Cause for School Searches
,,,,,,
Southlake Carroll BM,vs,Plano West HH,VBI LA II 2016,Finals,https://www.youtube.com/watch?v=To35pEKNVu8,Probable Cause for School Searches
,,,,,,
Ft Lauderdale SH,vs,Oakwood,NDF 2016,Semis,https://www.youtube.com/watch?v=fF8-ES4qxY0&list=PLB876170D995E2FF5&index=23,Probable Cause for School Searches
Nueva CC,vs,Fairmont KS,NDF 2016,,https://www.youtube.com/watch?v=MAWt9BVA564&list=PLB876170D995E2FF5&index=29,Probable Cause for School Searches
,,,,,,
Green Valley AP,vs,NSDA China LZ,Nats 2016 IPF,Finals,https://www.youtube.com/watch?v=AxrZjuB3538,National Primary
,,,,,,
Pinecrest IM,vs,Walt Whitman AA,Nats 2016,Finals,https://www.speechanddebate.org/nationals-2016-public-forum-debate-finals/,National Primary
Durham DY,vs,Pinecrest IM,Nats 2016,R16,https://www.youtube.com/watch?v=H6VY81CR8FI,National Primary
James Madison Memorial KS,vs,Walt Whitman AA,Nats 2016,R15,https://www.youtube.com/watch?v=KkWXlQNGbX4&t=8s,National Primary
Walt Whitman AA,vs,Pinecrest IM,Nats 2016,R14,https://www.youtube.com/watch?v=liU5ynNFUl4,National Primary
Poly Prep EH,vs,James Madison Memorial KS,Nats 2016,R13,https://www.youtube.com/watch?v=WIbQX3C_bK0,National Primary
Pine View BS,vs,Durham DY,Nats 2016,R12,https://www.youtube.com/watch?v=qG5Bo9H0NmQ,National Primary
Lamar Houston BV,vs,Walt Whitman AA,Nats 2016,R12,https://www.youtube.com/watch?v=UM57b2E8OSU,National Primary
Poly Prep EH,vs,Park Hill RS,Nats 2016,R11,https://www.youtube.com/watch?v=evw0lYmlba4,National Primary
,,,,,,
Pine View BS,vs,Mission San Jose KW,TOC 2016,Finals,https://www.youtube.com/watch?v=_0pSv0Bj6z4,Infrastructure vs Welfare
Mission San Jose KW,vs,Hawken EL,TOC 2016,Semis,https://www.youtube.com/watch?v=ydPm2ens0tg,Infrastructure vs Welfare
Poly Prep AA,vs,Mission San Jose KW,TOC 2016,Quarters,https://www.youtube.com/watch?v=Pg83oD0s3NU,Infrastructure vs Welfare
Hawken EL,vs,Ardrey Kell BW,TOC 2016,Octos,https://www.youtube.com/watch?v=Jjotvf6kfk4,Infrastructure vs Welfare
Newton South DS,vs,Hunter MP,TOC 2016,Octos,https://www.youtube.com/watch?v=A3xurT2eOec,Infrastructure vs Welfare
Mission San Jose KW,vs,Columbus PY,TOC 2016,Octos,https://www.youtube.com/watch?v=XSVeppTLD-M,Infrastructure vs Welfare
Walt Whitman AA,vs,Poly Prep EH,TOC 2016,Octos,https://www.youtube.com/watch?v=a80Wc_7SrgM,Infrastructure vs Welfare
Poly Prep AA,vs,Hunter MM,TOC 2016,Octos,https://www.youtube.com/watch?v=HfpWMt3voYw,Infrastructure vs Welfare
Poly Prep AA,vs,Hunter BF,TOC 2016,R4,https://www.youtube.com/watch?v=G4YgRHCq7iY,Infrastructure vs Welfare
Mission San Jose KW,vs,Amador Valley GS,TOC 2016,R4,https://www.youtube.com/watch?v=mRX-Fe5SFEI,Infrastructure vs Welfare
Mission San Jose KW,vs,Walt Whitman WW,TOC 2016,R2,https://www.youtube.com/watch?v=WoRByV7sSe0,Infrastructure vs Welfare
Mission San Jose KC ,vs,Chaparral NS,TOC 2016,R1,https://www.youtube.com/watch?v=jP4JuMRr93w,Infrastructure vs Welfare
,,,,,,
Milton CG,vs,Hendrickson BG,TOC IPF 2016,,https://www.youtube.com/watch?v=6oY2P7tGgZQ,Accept more Middle East Refugees
Kingwood GS,vs,Hendrickson BG,TOC IPF 2016,,https://www.youtube.com/watch?v=e5xn4eaU6c4,Accept more Middle East Refugees
Walt Whitman MM,vs,Hendrickson BG,TOC IPF 2016,,https://www.youtube.com/watch?v=4YiOWKAOR18,Accept more Middle East Refugees
Harker HL,vs,Hendrickson BG,TOC IPF 2016,,https://www.youtube.com/watch?v=vmJ1iaI8Mtg,Accept more Middle East Refugees
,,,,,,
?,vs,?,Hawaii State 2016,,https://www.youtube.com/watch?v=qudT7a6heak,Infrastructure vs Welfare
?,vs,?,Hawaii State 2016,,https://www.youtube.com/watch?v=s7wZGOuqB7Q,Infrastructure vs Welfare
,,,,,,
Amador Valley GS,vs,Miramonte CM,San Francisco Districts 2016,,https://www.youtube.com/watch?v=r0b-I4V9bWo,Withdrawal from Okinawa
,,,,,,
Amador Valley GS,vs,Miramonte WB,GGSA State Quals 2016,,https://www.youtube.com/watch?v=5MNwByNNUWc,Carbon Tax
,,,,,,
Pine View BS,vs,Ft Lauderdale SH,Florida States 2016,Finals,https://www.youtube.com/watch?v=LXgiYfI0tFs,Withdrawal from Okinawa
,,,,,,
Aberdeen Central,vs,Harrisburg,South Dakota 2016,Finals,https://www.youtube.com/watch?v=G4gLFFFa_sw,Carbon Tax
,,,,,,
Nueva AT,vs,Fairmont KP,Berkeley 2016,Semis,https://www.youtube.com/watch?v=lrthhkTsNBc,Carbon Tax
Nueva CC,vs,Lamar Houston BV,Berkeley 2016,Quarters,https://www.youtube.com/watch?v=e-P8_R3IgFk,Carbon Tax
Miramonte GZ,vs,Nueva AT,Berkeley 2016,Quarters,https://www.youtube.com/watch?v=s3lgSlU87Bk,Carbon Tax
George Washington CQ,vs,Nova 42 CN,Berkeley 2016,Dubs,https://www.youtube.com/watch?v=15hfEabmOV0,Carbon Tax
Harker KL,vs,BASIS Scottsdale HY,Berkeley 2016,Dubs,https://www.youtube.com/watch?v=SSMa1RlmI6Q,Carbon Tax
Milpitas LT,vs,Leland GH,Berkeley 2016,Dubs,https://www.youtube.com/watch?v=OfPJ7-WmO3g,Carbon Tax
Miramonte WB,vs,Lamar Houston BV,Berkeley 2016,Trips,https://www.youtube.com/watch?v=MpxxXMilk3k,Carbon Tax
,,,,,,
Walt Whitman WW,vs,Poly Prep EH,Harvard 2016,Finals,https://www.youtube.com/watch?v=wYptPKcCa_Q,Carbon Tax
Poly Prep EH,vs,Walt Whitman AA,Harvard 2016,Semis,https://www.youtube.com/watch?v=X7jSFro9dOg&list=PLgX3j2WRsRRAqIofSEhvHXwBESCkcpC6A&index=13,Carbon Tax
Walt Whitman WW,vs,Summit MW,Harvard 2016,Semis,https://www.youtube.com/watch?v=RWeymCQdMug,Carbon Tax
Walt Whitman WW,vs,Pine View BS,Harvard 2016,Quarters,https://www.youtube.com/watch?v=6laJU46a2rQ,Carbon Tax
,,,,,,
Walt Whitman AA,vs,Durham DY,Harvard RR 2016,Finals,https://www.youtube.com/watch?v=7GM1CkX8hbs,Carbon Tax
,,,,,,
Oakwood BG,vs,Harker JR,Golden Desert 2016,Finals,https://www.youtube.com/watch?v=33IGGq4FJHM,Carbon Tax
Edison GH,vs,Green Valley CD,Golden Desert 2016,Quarters,https://www.youtube.com/watch?v=O9vbQM5np6M,Carbon Tax
,,,,,,
Nueva CC,vs,Oakwood FO,Stanford 2016,Semis,https://www.youtube.com/watch?v=SspGpivGU10,Sanctions vs Russia
Mission San Jose KC ,vs,Harker HL,Stanford 2016,Octos,https://www.youtube.com/watch?v=NoQCt_H0X-g,Sanctions vs Russia
Mission San Jose KC ,vs,Dougherty Valley MT,Stanford 2016,Trips,https://www.youtube.com/watch?v=BOJv21oXTw4,Sanctions vs Russia
,,,,,,
Poly Prep EH,vs,Lake Highland NS,Laird 2016,Finals,https://www.youtube.com/watch?v=Ki0-MnR7kGo&list=PLB876170D995E2FF5&index=25,Sanctions vs Russia
Walt Whitman AA,vs,Poly Prep EH,Laird 2016,Semis,https://www.youtube.com/watch?v=us4Z0ymLXjw,Sanctions vs Russia
Columbus PY,vs,Poly Prep AA,Laird 2016,Octos,https://www.youtube.com/watch?v=fcrClW_L1Xw,Sanctions vs Russia
,,,,,,
College Prep WW,vs,Harker HL,ASU 2016,Finals,https://www.youtube.com/watch?v=i6Jz2dCjmGo,Sanctions vs Russia
St Francis DV,vs,Harker HL,ASU 2016,Semis,https://www.youtube.com/watch?v=1-gO0JsCHzY,Sanctions vs Russia
Harker JR,vs,Green Valley PA,ASU 2016,Quarters,https://www.youtube.com/watch?v=TX6cUvgKO-k&list=PLB876170D995E2FF5&index=42,Sanctions vs Russia
St Francis DV,vs,Fairmont KP,ASU 2016,Quarters,https://www.youtube.com/watch?v=MYfobRyTY70,Sanctions vs Russia
Los Altos AK,vs,Dougherty Valley MJ,ASU 2016,Octos,https://www.youtube.com/watch?v=cgJWmb-S3vE,Sanctions vs Russia
Fairmont KP,vs,Harker KL,ASU 2016,Dubs,https://www.youtube.com/watch?v=36OZ9vCMmeg,Sanctions vs Russia
Chaparral AW,vs,St Francis BS,ASU 2016,Trips,https://www.youtube.com/watch?v=Hb2HxuTvdHM,Sanctions vs Russia
,,,,,,
Ardrey Kell BW,vs,Poly Prep EH,Blake RR 2015,Finals,https://www.youtube.com/watch?v=6PuhVYq6ntc&t=97s,Sanctions vs Russia
Poly Prep EH,vs,Harker BC,Blake RR 2015,,https://www.youtube.com/watch?v=wyyIz_NpGJs,Sanctions vs Russia
,,,,,,
Nova 42 CN,vs,Mission San Jose SP,Alta 2015,Finals,https://www.youtube.com/watch?v=3zv7lf2RN98,Standardized Testing
George Washington WK,vs,Nova 42 CN,Alta 2015,Semis,https://www.youtube.com/watch?v=FT3Kx1Iv0wY,Standardized Testing
,,,,,,
Hawken EL,vs,Walt Whitman WW,Apple Valley 2015,Semis,https://www.youtube.com/watch?v=3tJgbdV01Zg,Refugees > National Interest
Mission San Jose KC ,vs,Hawken EL,Apple Valley 2015,Quarters,https://www.youtube.com/watch?v=MIsPRE1BpLw,Refugees > National Interest
,,,,,,
Mission San Jose KW,vs,Leland KT,University of the Pacific 2015,Quarters,https://www.youtube.com/watch?v=ldiT9ZiJ_kY,Reparations to African Americans
Mission San Jose KC ,vs,Nueva AT,University of the Pacific 2015,,https://www.youtube.com/watch?v=CgOET8Szw3A,Reparations to African Americans
Los Altos HW,vs,Mission San Jose KW,University of the Pacific 2015,,https://www.youtube.com/watch?v=O7hzps-n5ZA,Reparations to African Americans
Mission San Jose KW,vs,Nueva AT,University of the Pacific 2015,,https://www.youtube.com/watch?v=YEJLgUoCpnU,Reparations to African Americans
,,,,,,
Nueva MS,vs,Walt Whiman AA,Bronx 2015,Finals,https://www.youtube.com/watch?v=s8-FrT6k0CU,Reparations to African Americans
Millburn CP,vs,Walt Whitman AA,Bronx 2015,Quarters,https://www.youtube.com/watch?v=l1mc0vJxnxU,Reparations to African Americans
Poly Prep EH,vs,Newton South DS,Bronx 2015,Dubs,https://www.youtube.com/watch?v=-PtJYRF3DSw,Reparations to African Americans
James Madison Memorial KS,vs,Newton South DS,Bronx 2015,Trips,https://www.youtube.com/watch?v=MJWdvZCeEG4&t=5s,Reparations to African Americans
,,,,,,
Saratoga MR,vs,Dougherty Valley MJ,Harker 2015,Octos,https://www.youtube.com/watch?v=IFbIN3dRbUI,Reparations to African Americans
Amador Valley GS,vs,Cupertino JY,Harker 2015,Dubs,https://www.youtube.com/watch?v=x9Zi8aGbv88,Reparations to African Americans
,,,,,,
Walt Whitman AA,vs,Poly Prep AA,Yale 2015,Semis,https://www.youtube.com/watch?v=Aw8mlwIw31k,Reparations to African Americans
Walt Whitman AA,vs,Dalton FI,Yale 2015,Dubs,https://www.youtube.com/watch?v=P0vdwmfEo-c,Reparations to African Americans
,,,,,,
Walt Whitman AA,vs,Dougherty Valley KM,Nats 2015,Finals,https://www.speechanddebate.org/nationals-2015-public-forum-debate-finals/,First Amendment Anonymous Speech
,,,,,,
Presentation KM,vs,Team Korea KL,Nats 2015 IPF,Finals,https://www.speechanddebate.org/nationals-2015-international-supplemental-public-forum-debate-finals/,First Amendment Anonymous Speech
,,,,,,
Miami Beach SM,vs,Stuyvesant KU,NCFL 2015,Finals,https://www.youtube.com/watch?v=0RR-9cBl64w,Corporate Influence in Education
,,,,,,
Indepdendent Robert Chen,vs,Foothill EN,Robert Chen 2015,Robert Chen,https://www.youtube.com/watch?v=yx8GmHMSbwA,Ground troops to fight ISIS
,,,,,,
Ridge OT,vs,Walt Whitman AA,TOC 2015,Finals,"Part 1 Part 2 Part 3, Full Audio",Ground troops to fight ISIS
Stuyvesant KU,vs,Ridge OT,TOC 2015,Semis,https://www.youtube.com/watch?v=3wUgneCskno,Ground troops to fight ISIS
Walt Whitman AA,vs,Pine View BS,TOC 2015,Semis,https://www.youtube.com/watch?v=DKnI7mZn9iY,Ground troops to fight ISIS
Ridge OT,vs,Amador Valley GS,TOC 2015,Quarters,https://www.youtube.com/watch?v=ZBKL6Bo7c4I,Ground troops to fight ISIS
Stuyvesant KU,vs,University HC,TOC 2015,Octos,https://www.youtube.com/watch?v=eIchzazuCaY,Ground troops to fight ISIS
Stuyvesant KU,vs,Harker KL,TOC 2015,Runoff,https://www.youtube.com/watch?v=Fhz2LIyXZQQ,Ground troops to fight ISIS
Walt Whitman AA,vs,Miami Beach MS,TOC 2015,R7,https://www.youtube.com/watch?v=piF3NrkNCrQ,Ground troops to fight ISIS
Stuyvesant KU,vs,Lake Highland DS,TOC 2015,R3,https://www.youtube.com/watch?v=yiS6RlDdZeY,Ground troops to fight ISIS
,,,,,,
?,vs,?,Hawaii State 2015,,https://www.youtube.com/watch?v=UgHm3KPvRVQ,Ground troops to fight ISIS
,,,,,,
Evanston KS,vs,Walt Whitman AA,Harvard 2015,Semis,https://www.youtube.com/watch?v=z0-jw5OyRR0,Economic Globalization
,,,,,,
Princeton MO,vs,Plano West HF,Harvard RR 2015,Finals,https://www.youtube.com/watch?v=iVAontOli8Y,Economic Globalization
,,,,,,
University HC,vs,Miami Beach MS,Emory 2015,Finals,https://www.youtube.com/watch?v=TxygTBUS9QQ,Peacekeepers offensive operations
,,,,,,
Durham DY,vs,Walt Whitman AA,Laird RR 2015,Finals,Part 1 Part 2 Full Audio,Peacekeepers offensive operations
,,,,,,
Evanston KS,vs,Ft Lauderdale SH,Glenbrooks 2014,Semis,https://www.youtube.com/watch?v=JGfPizDX-JA,GMO Foods
,,,,,,
Ridge OT,vs,Stuyvesant KU,Hendrick Hudson BUMP 2014,Finals,https://www.youtube.com/watch?v=Zp6mlvKMk-8,GMO Foods
,,,,,,
Durham RK,vs,Hawken PL,Nats 2014,Finals,https://www.speechanddebate.org/nationals-2014-public-forum-debate-finals/,NATO relation with Ukraine
Stow-Munroe Falls HH,vs,Durham RK,Nats 2014,R16,https://www.speechanddebate.org/wp-content/uploads/2014-HS-Nationals-Results-Packet.pdf,NATO relation with Ukraine
Hawken PL,vs,Stow-Munroe Falls HH,Nats 2014,R14,https://www.speechanddebate.org/nationals-2014-public-forum-debate-semifinals-room-one-round-two/,NATO relation with Ukraine
Newton South SH,vs,Durham RK,Nats 2014,R13,https://www.speechanddebate.org/nationals-2014-public-forum-debate-semifinals-room-one-round-one/,NATO relation with Ukraine
,,,,,,
Walt Whitman AA,vs,Durham RK,TOC 2014,Semis,https://www.youtube.com/watch?v=V-s4Easf6oA,Econ > Environment for India
,,,,,,
Aberdeen Central GM,vs,Watertown KR,South Dakota 2014,Finals,https://www.youtube.com/watch?v=4ll_9bKFyXA,Section 4 Voting Rights Act
,,,,,,
Princeton JT,vs,Cambridge KT,Columbia 2014,Finals,https://www.youtube.com/watch?v=vnA7yu9OCE4&fbclid=IwAR2tmd94eKafoAV1xvbH0yE1ow9WhlVxbpF3o1-OQt30KiKUfBeAKpZKyyQ,Development > Military aid for Sahel Africa
,,,,,,
Demo,vs,Demo,Champion Briefs Demo 2013,Demo,https://www.youtube.com/watch?v=dgUnH-NGaPw&list=PLP6qiiTsxEswHJsjbr0jUmAla8vssQ0cF&index=5,Drone Striks on Foreign Targets
,,,,,,
Harker CS,vs,Lake Highland BS,Nats 2013,Finals,https://www.speechanddebate.org/nationals-2013-public-forum-debate-finals/,Drone Striks on Foreign Targets
Academic Magnet RS,,Bronx AA,Nats 2013,R13,This video starting at 40:20,Drone Striks on Foreign Targets
Harker CS,vs,Lake Highland BS,Nats 2013,R13,https://www.speechanddebate.org/nationals-2013-public-forum-debate-semifinals/,Drone Striks on Foreign Targets
,,,,,,
Lake Highland BS,vs,Ransom Everglades MS,TOC 2013,Semis,https://www.youtube.com/watch?v=uIAnwGNFGRY,US War on Drugs in Latin America
Lake Highland BS,vs,Harker CS,TOC 2013,Quarters,https://www.youtube.com/watch?v=Mgi6149KgaU,US War on Drugs in Latin America
,,,,,,
?,vs,?,Hawaii State 2013,,https://www.youtube.com/watch?v=XdQAythrm_4,US War on Drugs in Latin America
,,,,,,
Harker CS,vs,Leland CC,Berkeley 2013,Finals,https://www.youtube.com/watch?v=tm9EXsplXHA,Rise of China benefits US
,,,,,,
?,vs,?,South Dakota 2013,Finals,https://www.youtube.com/watch?v=sdNg3F7aBcM,Rise of China benefits US
,,,,,,
Durham RK,vs,Hawken LP,Laird RR 2013,Finals,https://www.youtube.com/watch?v=IsCcP2F3Whs,Citizens United v FEC --> elections
,,,,,,
Harker CS,vs,Raytown BS,Nats 2012,Finals,https://www.speechanddebate.org/nationals-2012-public-forum-debate-finals/,Stand Your Ground Laws
,,,,,,
?,vs,?,Hawaii State 2012,,https://www.youtube.com/watch?v=q4mZylG0Zo0,State mandated child vaccinations
?,vs,?,Hawaii State 2012,,https://www.youtube.com/watch?v=31RXDYm0F8M,State mandated child vaccinations
,,,,,,
?,vs,?,Harvard RR 2012,Finals,https://www.youtube.com/watch?v=Vpy8gijvwEI,Abolish Birthright Citizenship
,,,,,,
Ridge SP,vs,Harker JJ,Laird RR 2012,Finals,https://www.youtube.com/watch?v=8PvHmQ1XiBI,Costs vs Benefits College Education
,,,,,,
Ridge WN,vs,Harker CS,Laird 2012,Finals,https://www.youtube.com/watch?v=NktxpLPP8OA,Costs vs Benefits College Education
,,,,,,
Delbarton WP,vs,Leland CC,Nats 2011,Finals,https://www.speechanddebate.org/nationals-2011-public-forum-debate-finals/,US intervention to promote democracy
,,,,,,
?,vs,?,Hawaii State 2011,,https://www.youtube.com/watch?v=kvuMjN5FNQs,Financial incentives for organ donation
,,,,,,
?,vs,?,Laird RR 2011,Finals,https://www.youtube.com/watch?v=NK9gOhBo0ds,Plea Bargaining --> Justice
,,,,,,
Ft Lauderdale GB,vs,Trinity Prep FL,Emory 2011,Finals,https://www.youtube.com/watch?v=JYbqkeeJUmU,Plea Bargaining --> Justice
,,,,,,
Lakewood MM,vs,University DR,Nats 2010,Finals,https://www.speechanddebate.org/nationals-2010-public-forum-debate-finals/,Current political dialogue hurts democracy
,,,,,,
Durham ZK,vs,Harker HE,Laird RR 2010,Finals,https://www.youtube.com/watch?v=Te23RJcN2Jw,Troops --> Afghanistan
,,,,,,
?,vs,?,Nats 2009,Finals,https://www.speechanddebate.org/nationals-2009-public-forum-debate-finals/,US normalize relations with Cuba
,,,,,,
?,vs,?,Nats 2008,Finals,https://www.speechanddebate.org/nationals-2008-public-forum-debate-finals/,Post- 9/11 policy has reduced terror threat
,,,,,,
?,vs,?,Nats 2007,Finals,https://www.speechanddebate.org/nationals-2007-final-rounds/,Ban private ownership of handguns
,,,,,,
?,vs,?,Nats 2006,Finals,https://www.speechanddebate.org/nationals-2006-public-forum-debate-finals/,Ratify Kyoto Protocol
,,,,,,
?,vs,?,Nats 2005,Finals,https://www.speechanddebate.org/nationals-2005-public-forum-debate-finals/,Vocational Education > Colege Prep
,,,,,,
?,vs,?,Nats 2004,Finals,https://www.speechanddebate.org/nationals-2004-public-forum-debate-finals/,1 Year Required National Service
